_id,barcode,category,categoryCode,cpg,name,topBrand,brandCode
{'$oid': '5daf43251dda2c3e1416ae95'},511111705956,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",YQ by Yoplait®,,YQ YOPLAIT
{'$oid': '5d66d597a3a018093ab34726'},511111805298,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Diabetic Living Magazine,,511111805298
{'$oid': '5d658ffa6d5f3b23d1bc7914'},511111205227,,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Diabetic Living Magazine,,
{'$oid': '5fa98944be37ce239d107102'},511111117285,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fa98944be37ce239d1070ff'}}",test brand @1604946244833,False,TEST BRANDCODE @1604946244833
{'$oid': '5da6076f1dda2c3e1416ae88'},511111205661,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ALKA SELTZER® PLUS COLD AND FLU TAB/ CAPS/ GEL,,ALKA SELTZER COLD AND FLU TAB/ CAPS/ GEL
{'$oid': '5f19e055be37ce33f74a1673'},511111115151,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1595531349206,,TEST BRANDCODE @1595531349206
{'$oid': '5da60915a60b87376833e355'},511111905806,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ONE A DAY® HEART HEALTH,,511111905806
{'$oid': '5c4637ba87ff35681e840d57'},511111605058,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '5c45f8b087ff3552f950f026'}}",Brand2,True,09090909090
{'$oid': '5332f7afe4b03c9a25efd13e'},511111003472,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Bud Light Lime,,
{'$oid': '5da609621dda2c3e1416ae8f'},511111105831,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ONE A DAY® PRENATAL AND PREGNANCY,,511111105831
{'$oid': '5a7e0665e4b0aedb3b84afd4'},511111704140,,,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",Diet Chris Cola,,DIETCHRIS2
{'$oid': '5332f73ee4b03c9a25efd108'},511111403791,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Dr Pepper,,
{'$oid': '5ca6383b166eb32e98e0e450'},511111804765,Deli,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Bold Butcher,,BOLD BUTCHER
{'$oid': '585a9686e4b03e62d1ce0e81'},511111601678,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Lay's Original,True,LAY'S
{'$oid': '585a96e0e4b03e62d1ce0e8a'},511111401599,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Quaker Chewy,False,
{'$oid': '592486bde410d61fcea3d121'},511111300939,Frozen,FROZEN,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",BEN & JERRY'S,True,BEN & JERRY'S
{'$oid': '5f4a7a5dbe37ce2d95e65ca1'},511111816263,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",test brand @1598716509304,,TEST BRANDCODE @1598716509304
{'$oid': '5332fa7ae4b03c9a25efd22a'},511111202950,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Pibb Xtra,,
{'$oid': '5c6c2f9295144c6db8fe1977'},511111106432,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5c6c2ee995144c6db8fe1976'}}","new-brand, of course",True,FRS920
{'$oid': '5f403231be37ce5f78d9ed15'},511111615651,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f403231be37ce5f78d9ed14'}}",test brand @1598042673378,,TEST BRANDCODE @1598042673378
{'$oid': '5bcdfc5990fa074576779a15'},511111804604,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",V8 Hydrate,False,V8 HYDRATE
{'$oid': '57d95805e4b0ac389136a2b5'},511111002369,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Country Time,False,COUNTRY TIME
{'$oid': '540f240768abd3c7065097d4'},511111102779,,,"{'$ref': 'Cogs', '$id': {'$oid': '56462469e4b0c05761111936'}}",Frito Lay,,
{'$oid': '60074277be37ce360be63a00'},511111419815,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",test brand @1611088503732,False,TEST BRANDCODE @1611088503732
{'$oid': '585a96ade4b03e62d1ce0e84'},511111401643,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Naked Juice,,NAKED JUICE
{'$oid': '592486bde410d61fcea3d122'},511111800927,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",BREYERS,True,BREYERS
{'$oid': '5fa1c567be37ce402c4618f2'},511111817215,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fa1c567be37ce402c4618ef'}}",test brand @1604437351646,False,TEST BRANDCODE @1604437351646
{'$oid': '5d66d4666d5f3b6188d4f046'},511111105275,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Country Gardens Magazine,,511111105275
{'$oid': '5dc2dab01dda2c0ad7da64af'},511111906353,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Girl Scouts Cookie Cereal,,GIRL SCOUT CEREAL
{'$oid': '53554c847a010fd9f8db0ed6'},511111802792,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Miller Lite,False,MILLER LITE
{'$oid': '5a5d2727e4b0db471c2d042e'},511111000167,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Third Shift Brewing,,THIRD SHIFT
{'$oid': '5db32879ee7f2d6de4248976'},511111112938,Baby,BABY,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",GoodNites,True,GOODNITES
{'$oid': '5f513ea1be37ce21f1287c04'},511111116523,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f513ea0be37ce21f1287c01'}}",test brand @1599159969061,,TEST BRANDCODE @1599159969061
{'$oid': '5fa1ba01be37ce402c4618e7'},511111217183,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",test brand @1604434433706,False,TEST BRANDCODE @1604434433706
{'$oid': '5e387679ee7f2d697e835bd2'},511111413950,Beauty,,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",Maybelline,,MAYBELLINE
{'$oid': '5daf693c1dda2c3e1416ae9d'},511111606093,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Yoplait®,False,YOPLAIT
{'$oid': '5332f769e4b03c9a25efd122'},511111303664,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Odwalla,,
{'$oid': '5f43faacbe37ce3ef3fd3719'},511111515753,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1598290604214,,TEST BRANDCODE @1598290604214
{'$oid': '5fcff304be37ce6d53dfc684'},511111417989,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fcff304be37ce6d53dfc683'}}",test brand @1607463684590,False,TEST BRANDCODE @1607463684591
{'$oid': '5e387644ee7f2d697e835bd1'},511111913948,Beauty,,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",L’Oreal Paris - Hair Color,,L’OREAL PARIS - HAIR COLOR
{'$oid': '5f9770c0be37ce03d08a2d8a'},511111917113,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f9770c0be37ce03d08a2d89'}}",test brand @1603760320553,,
{'$oid': '5da606361dda2c3e1416ae84'},511111505594,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}","ALEVE® CAPLETS, TABLETS, AND GEL CAPS",,"ALEVE CAPLETS, TABLETS, AND GEL CAPS"
{'$oid': '5332fa1ae4b03c9a25efd1e9'},511111103097,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",Roma,,
{'$oid': '5d66d38ca3a018093ab34724'},511111605263,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Clean Eating Magazine,,511111605263
{'$oid': '5f493682be37ce52f8314fcc'},511111415909,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493682be37ce52f8314fcb'}}",test brand @1598633602226,,TEST BRANDCODE @1598633602226
{'$oid': '5332f806e4b03c9a25efd16e'},511111503309,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",Oikos,,
{'$oid': '5fda3712be37ce09e351596e'},511111718352,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3711be37ce09e351596d'}}",test brand @1608136465926,False,
{'$oid': '5fd7f2b3be37ce7339755869'},511111218296,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",test brand @1607987891733,False,TEST BRANDCODE @1607987891733
{'$oid': '5a5d247ae4b06ba572cf24a2'},511111000235,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Saint Archer,,SAINT ARCHER
{'$oid': '5887a1c8e4b02187f85cdad4'},511111601166,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Philadelphia,False,PHILADELPHIA
{'$oid': '5afda201e4b0c11cfecd49f7'},511111804482,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Late July,False,LATE JULY
{'$oid': '5fb823dfbe37ce522e165ce2'},511111417774,Grocery,GROCERY,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",Freihofers,False,FREIHOFERS
{'$oid': '5a5d28ade4b0db471c2d0431'},511111100133,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Tyskie,,TYSKIE GRONIE
{'$oid': '5bd2013f965c7d66d92731ec'},511111904663,Household,,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",Kleenex,False,KLEENEX
{'$oid': '5f7760f0be37ce1d26d7b7a6'},511111016854,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",test brand @1601659120870,,TEST BRANDCODE @1601659120870
{'$oid': '5f7ba914be37ce2f290fb250'},511111416944,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba914be37ce2f290fb24f'}}",test brand @1601939732269,,
{'$oid': '5a4d1ec9e4b0bcb2c74ea77d'},511111900542,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",EL ISLENO,True,EL ISLENO
{'$oid': '5fb822e4be37ce522e165ce0'},511111717751,Grocery,GROCERY,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",Maiser's,False,MAISER'S 
{'$oid': '5f7ba932be37ce2f290fb255'},511111816980,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba932be37ce2f290fb251'}}",test brand @1601939762976,,TEST BRANDCODE @1601939762976
{'$oid': '5bd201f090fa074576779a1a'},511111204718,Household,,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",Viva,False,VIVA
{'$oid': '5bd20188965c7d66d92731ed'},511111604686,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",Poise,False,POISE
{'$oid': '5fd2a0bfbe37ce49eb72c0f3'},511111918158,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd2a0bfbe37ce49eb72c0ef'}}",test brand @1607639231747,False,TEST BRANDCODE @1607639231747
{'$oid': '5332f7a9e4b03c9a25efd138'},511111503538,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Natural,,
{'$oid': '57d96112e4b0ac389136a2b8'},511111102335,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Ore-Ida,False,ORE-IDA
{'$oid': '5d66d81a6d5f3b6188d4f048'},511111605331,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",History Channel Special Edition Magazine ,,511111605331
{'$oid': '5a5d1c77e4b06ba572cf249a'},511111300373,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",BIAGLUT,False,BIAGLUT
{'$oid': '5cdacd63166eb33eb7ce0fa8'},511111004790,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Bitten Dressing,,BITTEN
{'$oid': '57ebc2dfe4b0ac389136a34a'},511111401926,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Tang,False,TANG
{'$oid': '5332fa58e4b03c9a25efd214'},511111603085,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332fa58e4b03c9a25efd215'}}",Edy's,,
{'$oid': '5c7d9cb395144c337a3cbfbb'},511111707202,Baby,BABY,"{'$ref': 'Cogs', '$id': {'$oid': '5459429be4b0bfcb1e864082'}}",Huggies,True,HUGGIES
{'$oid': '5a8c34d7e4b07f0a2dac8944'},511111204152,Baby,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Plum Organics,False,PLUM ORGANICS
{'$oid': '5fb805dbbe37ce522e165ccc'},511111917557,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",The Glenlivet® Caribbean Reserve,False,THE GLENLIVET CARIBBEAN RESERVE
{'$oid': '5fb806b5be37ce522e165ccd'},511111117568,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",The Glenlivet® Founder's Reserve,False,THE GLENLIVET® FOUNDER'S RESERVE
{'$oid': '5fb807bebe37ce522e165cce'},511111617570,Beer Wine Spirits,BEER_WINE_SPIRITS,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",The Glenlivet® 12 Year ,False,THE GLENLIVET® 12 YEAR 
{'$oid': '5bd200fc965c7d66d92731eb'},511111204640,Baby,,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",Goodnites,False,GOODNITES
{'$oid': '588ba1c8e4b02187f85cdae1'},511111801030,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Tassimo,False,TASSIMO
{'$oid': '5dc2d9d4a60b873d6b0666d2'},511111206330,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Dippin Dots® Cereal,,DIPPIN DOTS
{'$oid': '5887a290e4b02187f85cdad7'},511111701132,,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Stove Top,False,STOVE TOP
{'$oid': '5fb82f4bbe37ce522e165ce7'},511111417828,Bread & Bakery,BREAD_AND_BAKERY,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",Brownberry,False,BROWNBERRY
{'$oid': '5f77274bbe37ce6b592e90ba'},511111216704,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f77274bbe37ce6b592e90b9'}}",test brand @1601644363663,,TEST BRANDCODE @1601644363664
{'$oid': '5daf3eed1dda2c3e1416ae94'},511111205944,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Oui™ by Yoplait®,,OUI BY YOPLAIT
{'$oid': '5a5d144ee4b0db471c2d041d'},511111500452,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Cerveza Aguila,,CERVEZA AGUILA
{'$oid': '5f4a7a5dbe37ce2d95e65ca0'},511111616252,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4a7a5bbe37ce2d95e65c9f'}}",test brand @1598716507601,,TEST BRANDCODE @1598716507602
{'$oid': '5332f7a7e4b03c9a25efd133'},511111903574,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Budweiser,,
{'$oid': '5332f7b7e4b03c9a25efd144'},511111103424,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Budweiser Black Crown,,
{'$oid': '5f628215be37ce78e6e2efae'},511111916673,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f628214be37ce78e6e2efaa'}}",test brand @1600291349297,,TEST BRANDCODE @1600291349297
{'$oid': '57e5823ce4b0ac389136a312'},511111702221,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Icehouse,False,ICEHOUSE
{'$oid': '5a021582e4b00efe02b02a56'},511111900610,Beauty & Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",FDS,,FDS
{'$oid': '5a8c2eeee4b0ccf165fac9e2'},511111204084,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Bolthouse Farms,False,BOLTHOUSE FARMS
{'$oid': '5a0218cae4b00efe02b02a59'},511111100577,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",Q-TIPS,False,Q-TIPS
{'$oid': '58861c7f4e8d0d20bc42c4fa'},511111701293,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Quaker Granola,False,
{'$oid': '588ba198e4b02187f85cdae0'},511111001041,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Hoffman's,False,HOFFMAN'S
{'$oid': '5332fa80e4b03c9a25efd231'},511111202882,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Coca-Cola Cherry Zero,,
{'$oid': '5db9f97f1dda2c3e1416aea2'},511111606215,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Fruit by the Foot™,,BETTY CROCKER FRUIT BY THE FOOT
{'$oid': '5a5d28f1e4b0db471c2d0432'},511111600121,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Zumbida,,ZUMBIDA
{'$oid': '5f441280be37ce5dbe9b7c81'},511111515807,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f441280be37ce5dbe9b7c7d'}}",test brand @1598296704794,,TEST BRANDCODE @1598296704794
{'$oid': '5332f79ee4b03c9a25efd131'},511111103585,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Cinnamon Toast Crunch,,
{'$oid': '58861c7f4e8d0d20bc42c4fc'},511111001270,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Quaker Popped Crisps,False,
{'$oid': '5fd29590be37ce38bbbefb29'},511111918080,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd29590be37ce38bbbefb25'}}",test brand @1607636368759,False,TEST BRANDCODE @1607636368759
{'$oid': '57c08257e4b0718ff5fcb034'},511111102496,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Hoegaarden,,
{'$oid': '58861c7f4e8d0d20bc42c4fe'},511111301257,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Quaker Real Medleys,False,
{'$oid': '5332f757e4b03c9a25efd114'},511111303732,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",gardenburger,,
{'$oid': '5afda5a6e4b03bf01c2a2968'},511111304548,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Krunches!,False,KRUNCHERS
{'$oid': '5fcda494be37ce688e08b0cd'},511111017943,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fcda494be37ce688e08b0cb'}}",test brand @1607312532218,False,TEST BRANDCODE @1607312532218
{'$oid': '585a9661e4b03e62d1ce0e7d'},511111401711,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Funyuns,True,FUNYUNS
{'$oid': '5ab15456e4b0be0a89bb0b06'},511111904380,Canned Goods & Soups,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Campbell's Spaghettios,False,CAMPBELLS SPAGHETTIOS
{'$oid': '592486bde410d61fcea3d123'},511111600916,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",BRUMMEL AND BROWN,,BRUMMEL AND BROWN
{'$oid': '5f35a0babe37ce6853cff202'},511111315391,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1597350074997,,TEST BRANDCODE @1597350074997
{'$oid': '5f4a64ebbe37ce17d23b317d'},511111916239,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1598711019491,,TEST BRANDCODE @1598711019491
{'$oid': '5f4bf53dbe37ce0b44915541'},511111116318,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4bf53dbe37ce0b44915540'}}",test brand @1598813501461,,
{'$oid': '5332fa08e4b03c9a25efd1d9'},511111403128,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",Raisin Bran,,
{'$oid': '5d66e07da3a018093ab3472d'},511111205500,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Sierra Mist,,SIERRA MIST
{'$oid': '5f4cff24a475f1050a66b56b'},511111016410,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1598881572443,,TEST BRANDCODE @1598881572443
{'$oid': '5f43faabbe37ce3ef3fd3718'},511111015741,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f43faabbe37ce3ef3fd3714'}}",test brand @1598290603646,,TEST BRANDCODE @1598290603646
{'$oid': '5f513ea1be37ce21f1287c05'},511111616535,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f513ea0be37ce21f1287c01'}}",test brand @1599159969108,,TEST BRANDCODE @1599159969108
{'$oid': '5332f769e4b03c9a25efd121'},511111803676,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Glaceau smartwater,,
{'$oid': '5332f7afe4b03c9a25efd13c'},511111703495,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",LandShark,,
{'$oid': '5fb82f87be37ce522e165ce8'},511111917830,Bread & Bakery,BREAD_AND_BAKERY,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",Oroweat,False,OROWEAT
{'$oid': '5332f7a8e4b03c9a25efd135'},511111403562,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Bud Light,,
{'$oid': '585a96eee4b03e62d1ce0e8c'},511111701576,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Rold Gold,,ROLD GOLD
{'$oid': '60074277be37ce360be63a02'},511111119838,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '60074277be37ce360be639fe'}}",test brand @1611088503815,False,TEST BRANDCODE @1611088503815
{'$oid': '5f872b80be37ce66db5dd979'},511111717034,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",test brand @1602694015991,,TEST BRANDCODE @1602694015992
{'$oid': '5f208daebe37ce7958c59521'},511111815174,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f208daebe37ce7958c59520'}}",test brand @1595968942895,,TEST BRANDCODE @1595968942896
{'$oid': '5ab1314de4b0915382df761a'},511111104308,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",V8 Splash,False,V8 SPLASH
{'$oid': '5bd2016990fa074576779a18'},511111404675,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",Kotex,False,KOTEX
{'$oid': '5d64191ea3a018514994f42b'},511111505082,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Midwest Living,,511111505082
{'$oid': '58863e28e4b02187f85cdacf'},511111901211,Deli,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Oscar Mayer Carving Board,,
{'$oid': '5d66df24a3a018093ab3472b'},511111405467,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Ocean Spray Juices,,OCEAN SPRAY
{'$oid': '5da608f61dda2c3e1416ae8e'},511111305798,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ONE A DAY® ESSENTIAL,,511111305798
{'$oid': '57d95749e4b0ac389136a2b2'},511111202394,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Bagel Bites,False,BAGEL BITES
{'$oid': '5d658fca6d5f3b23d1bc7912'},511111405184,,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Do It Yourself,,
{'$oid': '57ebc2b7e4b0ac389136a347'},511111601951,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Polly-O,False,POLLY-O
{'$oid': '57ebbfa9e4b0ac389136a331'},511111202165,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Gevalia Iced Coffee,False,
